Color0,Color45,Color90,Color135,Color180,Color225,Color270,Color315,Cueresp,target_angle,load,delay,trial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,pos0.started,pos0.stopped,pos45.started,pos45.stopped,pos90.started,pos90.stopped,pos135.started,pos135.stopped,pos180.started,pos180.stopped,pos225.started,pos225.stopped,pos270.started,pos270.stopped,pos315.started,pos315.stopped,response.started,response.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text.started,text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,6.8292261000024155,None,space,12.431173199998739,11.784252999997989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pipi,2021_Apr_09_0206,working memory,3.2.3,59.920138437392495,
"[0, 0, 0]","[-1, -1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[-1, 1, 1]","[1, 1, 1]","[0, 0, 0]","[-1, -1, 1]",45,3,2,6,0,0,0,6,,,,,,,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,24.960184099996695,29.960170799997286,31.96012250000058,None,0.27314814814814814,0.2518518518518518,1,0,0,27.68723619999946,7.010395880010037,None,24.960184099996695,None,pipi,2021_Apr_09_0206,working memory,3.2.3,59.920138437392495,
