Color0,Color45,Color90,Color135,Color180,Color225,Color270,Color315,Cueresp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,pos0.started,pos0.stopped,pos45.started,pos45.stopped,pos90.started,pos90.stopped,pos135.started,pos135.stopped,pos180.started,pos180.stopped,pos225.started,pos225.stopped,pos270.started,pos270.stopped,pos315.started,pos315.stopped,response.started,response.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,pos0_2.started,pos0_2.stopped,pos45_2.started,pos45_2.stopped,pos90_2.started,pos90_2.stopped,pos135_2.started,pos135_2.stopped,pos180_2.started,pos180_2.stopped,pos225_2.started,pos225_2.stopped,pos270_2.started,pos270_2.stopped,pos315_2.started,pos315_2.stopped,response_2.started,response_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.840232599999581,None,space,1.0744274999997288,16.790703499998926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[1, 1, 0]","[1, 1, 1]","[0, 0, 1]","[0, 0, 0]","[1, 1, 0]","[1, 1, 0]","[1, 1, 0]","[0, 0, 0]","[1, 1, 0]",0,0,0,0,,,,,,,,,,,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,18.003969100000177,23.004674499999965,24.98726919999899,None,0.3925925925925926,0.28425925925925927,1,0,0,7.000290039999527,None,,,,,,,,,,,,,,,,,,,,,,,,,,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[1, 1, 1]","[1, 0.5, 1]","[1, 0.5, 1]","[1, 1, 0]","[1, 1, 0]","[0, 0, 0]","[1, 0.5, 1]","[1, 1, 0]","[1, 0.5, 1]",0,1,1,1,,,,,,,,,,,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,26.841070799999216,31.852147100000366,33.83445690000008,None,0.4287037037037037,0.21944444444444444,1,0,0,7.004917860000205,None,,,,,,,,,,,,,,,,,,,,,,,,,,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[0, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[1, 1, 0]","[1, 1, 0]",0,2,2,2,,,,,,,,,,,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,35.397699600000124,40.39871099999982,42.38195330000053,None,-0.25092592592592594,0.26944444444444443,1,0,0,7.0039143600006355,None,,,,,,,,,,,,,,,,,,,,,,,,,,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[1, 1, 0]","[1, 1, 1]","[0, 0, 1]","[0, 0, 0]","[1, 1, 0]","[1, 1, 0]","[1, 1, 0]","[0, 0, 0]","[1, 1, 0]",,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,43.45664790000046,48.46232120000059,57.45926859999963,None,0.5296296296296297,0.12777777777777777,1,0,0,14.012449619998733,None,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[1, 1, 1]","[1, 0.5, 1]","[1, 0.5, 1]","[1, 1, 0]","[1, 1, 0]","[0, 0, 0]","[1, 0.5, 1]","[1, 1, 0]","[1, 0.5, 1]",,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,59.347479199999725,64.35683939999944,73.33732099999906,None,-0.33796296296296297,-0.20833333333333334,1,0,0,14.001671259999057,None,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
"[0, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[1, 1, 0]","[1, 1, 0]",,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,74.55101379999905,79.5522603999998,88.53264239999953,None,-0.2564814814814815,-0.21574074074074073,1,0,0,14.000500360001752,None,ll,2021_Apr_08_1743,working memory,3.2.3,59.9025146478279,
