Color1,Color2,Color3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,polygon_1.started,polygon_1.stopped,polygon_2.started,polygon_2.stopped,polygon_3.started,polygon_3.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.started,mouse_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,13.445543599998928,None,space,1.110647000001336,18.38990339999873,None,,,,,,,,,,,,,,,,,,,,,,lll,2021_Apr_08_1639,working memory,3.2.3,60.11078417490681,
"[1, 1, 0]","[1, 1, 1]","[0, 0, 1]",0,0,0,0,,,,,,,-0.2,0.013888888888888888,1,0,0,0.006754669999281759,None,19.657570600000327,20.672507100000075,19.657570600000327,20.672507100000075,19.657570600000327,20.672507100000075,[],[],[],[],[],[],1.512761469999532,None,lll,2021_Apr_08_1639,working memory,3.2.3,60.11078417490681,
"[1, 1, 0]","[1, 1, 1]","[1, 0.5, 1]",0,1,1,1,,,,,,,-0.2,0.013888888888888888,1,0,0,0.01232376000007207,None,22.7158744999997,23.72114799999872,22.7158744999997,23.72114799999872,22.7158744999997,23.72114799999872,[],[],[],[],[],[],1.5076324599995132,None,lll,2021_Apr_08_1639,working memory,3.2.3,60.11078417490681,
"[1, 1, 0]","[1, 1, 1]","[1, 1, 1]",0,2,2,2,,,,,,,-0.2,0.013888888888888888,1,0,0,0.003899229999660747,None,24.274116999999023,25.28722639999978,24.274116999999023,25.28722639999978,24.274116999999023,25.28722639999978,[],[],[],[],[],[],1.5075508299996727,None,lll,2021_Apr_08_1639,working memory,3.2.3,60.11078417490681,
