53.3092 	EXP 	response: fillColor = '[-1.  1.  1.] (rgb)'
53.3092 	EXP 	response: lineColor = '[-1.  1.  1.] (rgb)'
53.3092 	EXP 	pos0: autoDraw = True
53.3092 	EXP 	pos45: autoDraw = True
53.3092 	EXP 	pos90: autoDraw = True
53.3092 	EXP 	pos135: autoDraw = True
53.3092 	EXP 	pos180: autoDraw = True
53.3092 	EXP 	pos225: autoDraw = True
53.3092 	EXP 	pos270: autoDraw = True
53.3092 	EXP 	pos315: autoDraw = True
53.3092 	EXP 	text: autoDraw = True
53.4118 	DATA 	Mouse:  Left button up, pos=(974,147)
58.3235 	EXP 	pos0: autoDraw = False
58.3235 	EXP 	pos45: autoDraw = False
58.3235 	EXP 	pos90: autoDraw = False
58.3235 	EXP 	pos135: autoDraw = False
58.3235 	EXP 	pos180: autoDraw = False
58.3235 	EXP 	pos225: autoDraw = False
58.3235 	EXP 	pos270: autoDraw = False
58.3235 	EXP 	pos315: autoDraw = False
60.2899 	EXP 	response: autoDraw = True
61.4437 	DATA 	Mouse: Left button down, pos=(712,825)
61.4528 	EXP 	New trial (rep=0, index=5): OrderedDict([('Color0', [0, 0, 0]), ('Color45', [0, 0, 0]), ('Color90', [0, 0, 0]), ('Color135', [1, 1, 1]), ('Color180', [0, 0, 0]), ('Color225', [1, -1, 1]), ('Color270', [-1, 1, 1]), ('Color315', [0, 0, 0]), ('Cueresp', [1, -1, 1]), ('target_angle', 225), ('load', 3), ('delay', 2), ('trial', 5)])
61.4640 	EXP 	pos0: autoDraw = False
61.4640 	EXP 	pos45: autoDraw = False
61.4640 	EXP 	pos90: autoDraw = False
61.4640 	EXP 	pos135: autoDraw = False
61.4640 	EXP 	pos180: autoDraw = False
61.4640 	EXP 	pos225: autoDraw = False
61.4640 	EXP 	pos270: autoDraw = False
61.4640 	EXP 	pos315: autoDraw = False
61.4640 	EXP 	response: autoDraw = False
61.4640 	EXP 	text: autoDraw = False
61.4640 	EXP 	pos0: fillColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos0: lineColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos45: fillColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos45: lineColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos90: fillColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos90: lineColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos135: fillColor = '[1. 1. 1.] (rgb)'
61.4640 	EXP 	pos135: lineColor = '[1. 1. 1.] (rgb)'
61.4640 	EXP 	pos180: fillColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos180: lineColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos225: fillColor = '[ 1. -1.  1.] (rgb)'
61.4640 	EXP 	pos225: lineColor = '[ 1. -1.  1.] (rgb)'
61.4640 	EXP 	pos270: fillColor = '[-1.  1.  1.] (rgb)'
61.4640 	EXP 	pos270: lineColor = '[-1.  1.  1.] (rgb)'
61.4640 	EXP 	pos315: fillColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	pos315: lineColor = '[0. 0. 0.] (rgb)'
61.4640 	EXP 	response: fillColor = '[ 1. -1.  1.] (rgb)'
61.4640 	EXP 	response: lineColor = '[ 1. -1.  1.] (rgb)'
61.4640 	EXP 	pos0: autoDraw = True
61.4640 	EXP 	pos45: autoDraw = True
61.4640 	EXP 	pos90: autoDraw = True
61.4640 	EXP 	pos135: autoDraw = True
61.4640 	EXP 	pos180: autoDraw = True
61.4640 	EXP 	pos225: autoDraw = True
61.4640 	EXP 	pos270: autoDraw = True
61.4640 	EXP 	pos315: autoDraw = True
61.4640 	EXP 	text: autoDraw = True
61.5591 	DATA 	Mouse:  Left button up, pos=(712,825)
66.4706 	EXP 	pos0: autoDraw = False
66.4706 	EXP 	pos45: autoDraw = False
66.4706 	EXP 	pos90: autoDraw = False
66.4706 	EXP 	pos135: autoDraw = False
66.4706 	EXP 	pos180: autoDraw = False
66.4706 	EXP 	pos225: autoDraw = False
66.4706 	EXP 	pos270: autoDraw = False
66.4706 	EXP 	pos315: autoDraw = False
68.4537 	EXP 	response: autoDraw = True
69.8923 	DATA 	Mouse: Left button down, pos=(696,286)
69.9070 	EXP 	New trial (rep=0, index=6): OrderedDict([('Color0', [0, 0, 0]), ('Color45', [-1, -1, 1]), ('Color90', [0, 0, 0]), ('Color135', [0, 0, 0]), ('Color180', [0, 0, 0]), ('Color225', [-1, 1, 1]), ('Color270', [1, 1, 1]), ('Color315', [0, 0, 0]), ('Cueresp', [-1, -1, 1]), ('target_angle', 45), ('load', 3), ('delay', 2), ('trial', 6)])
69.9205 	EXP 	pos0: autoDraw = False
69.9205 	EXP 	pos45: autoDraw = False
69.9205 	EXP 	pos90: autoDraw = False
69.9205 	EXP 	pos135: autoDraw = False
69.9205 	EXP 	pos180: autoDraw = False
69.9205 	EXP 	pos225: autoDraw = False
69.9205 	EXP 	pos270: autoDraw = False
69.9205 	EXP 	pos315: autoDraw = False
69.9205 	EXP 	response: autoDraw = False
69.9205 	EXP 	text: autoDraw = False
69.9205 	EXP 	pos0: fillColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos0: lineColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos45: fillColor = '[-1. -1.  1.] (rgb)'
69.9205 	EXP 	pos45: lineColor = '[-1. -1.  1.] (rgb)'
69.9205 	EXP 	pos90: fillColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos90: lineColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos135: fillColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos135: lineColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos180: fillColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos180: lineColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos225: fillColor = '[-1.  1.  1.] (rgb)'
69.9205 	EXP 	pos225: lineColor = '[-1.  1.  1.] (rgb)'
69.9205 	EXP 	pos270: fillColor = '[1. 1. 1.] (rgb)'
69.9205 	EXP 	pos270: lineColor = '[1. 1. 1.] (rgb)'
69.9205 	EXP 	pos315: fillColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	pos315: lineColor = '[0. 0. 0.] (rgb)'
69.9205 	EXP 	response: fillColor = '[-1. -1.  1.] (rgb)'
69.9205 	EXP 	response: lineColor = '[-1. -1.  1.] (rgb)'
69.9205 	EXP 	pos0: autoDraw = True
69.9205 	EXP 	pos45: autoDraw = True
69.9205 	EXP 	pos90: autoDraw = True
69.9205 	EXP 	pos135: autoDraw = True
69.9205 	EXP 	pos180: autoDraw = True
69.9205 	EXP 	pos225: autoDraw = True
69.9205 	EXP 	pos270: autoDraw = True
69.9205 	EXP 	pos315: autoDraw = True
69.9205 	EXP 	text: autoDraw = True
70.0076 	DATA 	Mouse:  Left button up, pos=(696,286)
74.9345 	EXP 	pos0: autoDraw = False
74.9345 	EXP 	pos45: autoDraw = False
74.9345 	EXP 	pos90: autoDraw = False
74.9345 	EXP 	pos135: autoDraw = False
74.9345 	EXP 	pos180: autoDraw = False
74.9345 	EXP 	pos225: autoDraw = False
74.9345 	EXP 	pos270: autoDraw = False
74.9345 	EXP 	pos315: autoDraw = False
76.9006 	EXP 	response: autoDraw = True
78.0384 	DATA 	Mouse: Left button down, pos=(1207,836)
78.0613 	EXP 	New trial (rep=0, index=7): OrderedDict([('Color0', [0, 0, 0]), ('Color45', [0, 0, 0]), ('Color90', [0, 0, 0]), ('Color135', [1, -1, 1]), ('Color180', [1, 1, -1]), ('Color225', [0, 0, 0]), ('Color270', [0, 0, 0]), ('Color315', [-1, 1, -1]), ('Cueresp', [1, 1, -1]), ('target_angle', 180), ('load', 3), ('delay', 2), ('trial', 7)])
78.0722 	EXP 	pos0: autoDraw = False
78.0722 	EXP 	pos45: autoDraw = False
78.0722 	EXP 	pos90: autoDraw = False
78.0722 	EXP 	pos135: autoDraw = False
78.0722 	EXP 	pos180: autoDraw = False
78.0722 	EXP 	pos225: autoDraw = False
78.0722 	EXP 	pos270: autoDraw = False
78.0722 	EXP 	pos315: autoDraw = False
78.0722 	EXP 	response: autoDraw = False
78.0722 	EXP 	text: autoDraw = False
78.0722 	EXP 	pos0: fillColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos0: lineColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos45: fillColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos45: lineColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos90: fillColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos90: lineColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos135: fillColor = '[ 1. -1.  1.] (rgb)'
78.0722 	EXP 	pos135: lineColor = '[ 1. -1.  1.] (rgb)'
78.0722 	EXP 	pos180: fillColor = '[ 1.  1. -1.] (rgb)'
78.0722 	EXP 	pos180: lineColor = '[ 1.  1. -1.] (rgb)'
78.0722 	EXP 	pos225: fillColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos225: lineColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos270: fillColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos270: lineColor = '[0. 0. 0.] (rgb)'
78.0722 	EXP 	pos315: fillColor = '[-1.  1. -1.] (rgb)'
78.0722 	EXP 	pos315: lineColor = '[-1.  1. -1.] (rgb)'
78.0722 	EXP 	response: fillColor = '[ 1.  1. -1.] (rgb)'
78.0722 	EXP 	response: lineColor = '[ 1.  1. -1.] (rgb)'
78.0722 	EXP 	pos0: autoDraw = True
78.0722 	EXP 	pos45: autoDraw = True
78.0722 	EXP 	pos90: autoDraw = True
78.0722 	EXP 	pos135: autoDraw = True
78.0722 	EXP 	pos180: autoDraw = True
78.0722 	EXP 	pos225: autoDraw = True
78.0722 	EXP 	pos270: autoDraw = True
78.0722 	EXP 	pos315: autoDraw = True
78.0722 	EXP 	text: autoDraw = True
78.1704 	DATA 	Mouse:  Left button up, pos=(1207,836)
83.0823 	EXP 	pos0: autoDraw = False
83.0823 	EXP 	pos45: autoDraw = False
83.0823 	EXP 	pos90: autoDraw = False
83.0823 	EXP 	pos135: autoDraw = False
83.0823 	EXP 	pos180: autoDraw = False
83.0823 	EXP 	pos225: autoDraw = False
83.0823 	EXP 	pos270: autoDraw = False
83.0823 	EXP 	pos315: autoDraw = False
85.0816 	EXP 	response: autoDraw = True
88.3854 	DATA 	Mouse: Left button down, pos=(497,577)
88.3898 	EXP 	New trial (rep=0, index=8): OrderedDict([('Color0', [1, 1, -1]), ('Color45', [1, -1, 1]), ('Color90', [-1, 1, -1]), ('Color135', [-1, -1, 1]), ('Color180', [-1, 1, 1]), ('Color225', [1, -1, -1]), ('Color270', [1, 1, 1]), ('Color315', [0, 0, 0]), ('Cueresp', [-1, 1, 1]), ('target_angle', 180), ('load', 7), ('delay', 2), ('trial', 0)])
88.3982 	EXP 	pos0: autoDraw = False
88.3982 	EXP 	pos45: autoDraw = False
88.3982 	EXP 	pos90: autoDraw = False
88.3982 	EXP 	pos135: autoDraw = False
88.3982 	EXP 	pos180: autoDraw = False
88.3982 	EXP 	pos225: autoDraw = False
88.3982 	EXP 	pos270: autoDraw = False
88.3982 	EXP 	pos315: autoDraw = False
88.3982 	EXP 	response: autoDraw = False
88.3982 	EXP 	text: autoDraw = False
88.3982 	EXP 	pos0: fillColor = '[ 1.  1. -1.] (rgb)'
88.3982 	EXP 	pos0: lineColor = '[ 1.  1. -1.] (rgb)'
88.3982 	EXP 	pos45: fillColor = '[ 1. -1.  1.] (rgb)'
88.3982 	EXP 	pos45: lineColor = '[ 1. -1.  1.] (rgb)'
88.3982 	EXP 	pos90: fillColor = '[-1.  1. -1.] (rgb)'
88.3982 	EXP 	pos90: lineColor = '[-1.  1. -1.] (rgb)'
88.3982 	EXP 	pos135: fillColor = '[-1. -1.  1.] (rgb)'
88.3982 	EXP 	pos135: lineColor = '[-1. -1.  1.] (rgb)'
88.3982 	EXP 	pos180: fillColor = '[-1.  1.  1.] (rgb)'
88.3982 	EXP 	pos180: lineColor = '[-1.  1.  1.] (rgb)'
88.3982 	EXP 	pos225: fillColor = '[ 1. -1. -1.] (rgb)'
88.3982 	EXP 	pos225: lineColor = '[ 1. -1. -1.] (rgb)'
88.3982 	EXP 	pos270: fillColor = '[1. 1. 1.] (rgb)'
88.3982 	EXP 	pos270: lineColor = '[1. 1. 1.] (rgb)'
88.3982 	EXP 	pos315: fillColor = '[0. 0. 0.] (rgb)'
88.3982 	EXP 	pos315: lineColor = '[0. 0. 0.] (rgb)'
88.3982 	EXP 	response: fillColor = '[-1.  1.  1.] (rgb)'
88.3982 	EXP 	response: lineColor = '[-1.  1.  1.] (rgb)'
88.3982 	EXP 	pos0: autoDraw = True
88.3982 	EXP 	pos45: autoDraw = True
88.3982 	EXP 	pos90: autoDraw = True
88.3982 	EXP 	pos135: autoDraw = True
88.3982 	EXP 	pos180: autoDraw = True
88.3982 	EXP 	pos225: autoDraw = True
88.3982 	EXP 	pos270: autoDraw = True
88.3982 	EXP 	pos315: autoDraw = True
88.3982 	EXP 	text: autoDraw = True
88.5333 	DATA 	Mouse:  Left button up, pos=(497,577)
93.4119 	EXP 	pos0: autoDraw = False
93.4119 	EXP 	pos45: autoDraw = False
93.4119 	EXP 	pos90: autoDraw = False
93.4119 	EXP 	pos135: autoDraw = False
93.4119 	EXP 	pos180: autoDraw = False
93.4119 	EXP 	pos225: autoDraw = False
93.4119 	EXP 	pos270: autoDraw = False
93.4119 	EXP 	pos315: autoDraw = False
95.3945 	EXP 	response: autoDraw = True
96.9778 	DATA 	Mouse: Left button down, pos=(473,555)
96.9821 	EXP 	New trial (rep=0, index=9): OrderedDict([('Color0', [-1, -1, 1]), ('Color45', [1, -1, 1]), ('Color90', [-1, 1, -1]), ('Color135', [1, -1, -1]), ('Color180', [-1, 1, 1]), ('Color225', [1, 1, 1]), ('Color270', [0, 0, 0]), ('Color315', [1, 1, -1]), ('Cueresp', [-1, 1, 1]), ('target_angle', 180), ('load', 7), ('delay', 2), ('trial', 1)])
96.9947 	EXP 	pos0: autoDraw = False
96.9947 	EXP 	pos45: autoDraw = False
96.9947 	EXP 	pos90: autoDraw = False
96.9947 	EXP 	pos135: autoDraw = False
96.9947 	EXP 	pos180: autoDraw = False
96.9947 	EXP 	pos225: autoDraw = False
96.9947 	EXP 	pos270: autoDraw = False
96.9947 	EXP 	pos315: autoDraw = False
96.9947 	EXP 	response: autoDraw = False
96.9947 	EXP 	text: autoDraw = False
96.9947 	EXP 	pos0: fillColor = '[-1. -1.  1.] (rgb)'
96.9947 	EXP 	pos0: lineColor = '[-1. -1.  1.] (rgb)'
96.9947 	EXP 	pos45: fillColor = '[ 1. -1.  1.] (rgb)'
96.9947 	EXP 	pos45: lineColor = '[ 1. -1.  1.] (rgb)'
96.9947 	EXP 	pos90: fillColor = '[-1.  1. -1.] (rgb)'
96.9947 	EXP 	pos90: lineColor = '[-1.  1. -1.] (rgb)'
96.9947 	EXP 	pos135: fillColor = '[ 1. -1. -1.] (rgb)'
96.9947 	EXP 	pos135: lineColor = '[ 1. -1. -1.] (rgb)'
96.9947 	EXP 	pos180: fillColor = '[-1.  1.  1.] (rgb)'
96.9947 	EXP 	pos180: lineColor = '[-1.  1.  1.] (rgb)'
96.9947 	EXP 	pos225: fillColor = '[1. 1. 1.] (rgb)'
96.9947 	EXP 	pos225: lineColor = '[1. 1. 1.] (rgb)'
96.9947 	EXP 	pos270: fillColor = '[0. 0. 0.] (rgb)'
96.9947 	EXP 	pos270: lineColor = '[0. 0. 0.] (rgb)'
96.9947 	EXP 	pos315: fillColor = '[ 1.  1. -1.] (rgb)'
96.9947 	EXP 	pos315: lineColor = '[ 1.  1. -1.] (rgb)'
96.9947 	EXP 	response: fillColor = '[-1.  1.  1.] (rgb)'
96.9947 	EXP 	response: lineColor = '[-1.  1.  1.] (rgb)'
96.9947 	EXP 	pos0: autoDraw = True
96.9947 	EXP 	pos45: autoDraw = True
96.9947 	EXP 	pos90: autoDraw = True
96.9947 	EXP 	pos135: autoDraw = True
96.9947 	EXP 	pos180: autoDraw = True
96.9947 	EXP 	pos225: autoDraw = True
96.9947 	EXP 	pos270: autoDraw = True
96.9947 	EXP 	pos315: autoDraw = True
96.9947 	EXP 	text: autoDraw = True
97.1490 	DATA 	Mouse:  Left button up, pos=(473,555)
102.0091 	EXP 	pos0: autoDraw = False
102.0091 	EXP 	pos45: autoDraw = False
102.0091 	EXP 	pos90: autoDraw = False
102.0091 	EXP 	pos135: autoDraw = False
102.0091 	EXP 	pos180: autoDraw = False
102.0091 	EXP 	pos225: autoDraw = False
102.0091 	EXP 	pos270: autoDraw = False
102.0091 	EXP 	pos315: autoDraw = False
103.9755 	EXP 	response: autoDraw = True
105.3091 	DATA 	Mouse: Left button down, pos=(494,554)
105.3168 	EXP 	New trial (rep=0, index=10): OrderedDict([('Color0', [1, 1, -1]), ('Color45', [1, 1, 1]), ('Color90', [1, -1, -1]), ('Color135', [0, 0, 0]), ('Color180', [1, -1, 1]), ('Color225', [-1, 1, 1]), ('Color270', [-1, 1, -1]), ('Color315', [-1, -1, 1]), ('Cueresp', [1, -1, 1]), ('target_angle', 180), ('load', 7), ('delay', 2), ('trial', 2)])
105.3291 	EXP 	pos0: autoDraw = False
105.3291 	EXP 	pos45: autoDraw = False
105.3291 	EXP 	pos90: autoDraw = False
105.3291 	EXP 	pos135: autoDraw = False
105.3291 	EXP 	pos180: autoDraw = False
105.3291 	EXP 	pos225: autoDraw = False
105.3291 	EXP 	pos270: autoDraw = False
105.3291 	EXP 	pos315: autoDraw = False
105.3291 	EXP 	response: autoDraw = False
105.3291 	EXP 	text: autoDraw = False
105.3291 	EXP 	pos0: fillColor = '[ 1.  1. -1.] (rgb)'
105.3291 	EXP 	pos0: lineColor = '[ 1.  1. -1.] (rgb)'
105.3291 	EXP 	pos45: fillColor = '[1. 1. 1.] (rgb)'
105.3291 	EXP 	pos45: lineColor = '[1. 1. 1.] (rgb)'
105.3291 	EXP 	pos90: fillColor = '[ 1. -1. -1.] (rgb)'
105.3291 	EXP 	pos90: lineColor = '[ 1. -1. -1.] (rgb)'
105.3291 	EXP 	pos135: fillColor = '[0. 0. 0.] (rgb)'
105.3291 	EXP 	pos135: lineColor = '[0. 0. 0.] (rgb)'
105.3291 	EXP 	pos180: fillColor = '[ 1. -1.  1.] (rgb)'
105.3291 	EXP 	pos180: lineColor = '[ 1. -1.  1.] (rgb)'
105.3291 	EXP 	pos225: fillColor = '[-1.  1.  1.] (rgb)'
105.3291 	EXP 	pos225: lineColor = '[-1.  1.  1.] (rgb)'
105.3291 	EXP 	pos270: fillColor = '[-1.  1. -1.] (rgb)'
105.3291 	EXP 	pos270: lineColor = '[-1.  1. -1.] (rgb)'
105.3291 	EXP 	pos315: fillColor = '[-1. -1.  1.] (rgb)'
105.3291 	EXP 	pos315: lineColor = '[-1. -1.  1.] (rgb)'
105.3291 	EXP 	response: fillColor = '[ 1. -1.  1.] (rgb)'
105.3291 	EXP 	response: lineColor = '[ 1. -1.  1.] (rgb)'
105.3291 	EXP 	pos0: autoDraw = True
105.3291 	EXP 	pos45: autoDraw = True
105.3291 	EXP 	pos90: autoDraw = True
105.3291 	EXP 	pos135: autoDraw = True
105.3291 	EXP 	pos180: autoDraw = True
105.3291 	EXP 	pos225: autoDraw = True
105.3291 	EXP 	pos270: autoDraw = True
105.3291 	EXP 	pos315: autoDraw = True
105.3291 	EXP 	text: autoDraw = True
105.4456 	DATA 	Mouse:  Left button up, pos=(495,554)
110.3400 	EXP 	pos0: autoDraw = False
110.3400 	EXP 	pos45: autoDraw = False
110.3400 	EXP 	pos90: autoDraw = False
110.3400 	EXP 	pos135: autoDraw = False
110.3400 	EXP 	pos180: autoDraw = False
110.3400 	EXP 	pos225: autoDraw = False
110.3400 	EXP 	pos270: autoDraw = False
110.3400 	EXP 	pos315: autoDraw = False
112.3224 	EXP 	response: autoDraw = True
114.4429 	DATA 	Mouse: Left button down, pos=(493,591)
114.4507 	EXP 	New trial (rep=0, index=11): OrderedDict([('Color0', [1, 1, -1]), ('Color45', [0, 0, 0]), ('Color90', [1, -1, 1]), ('Color135', [-1, 1, 1]), ('Color180', [-1, 1, -1]), ('Color225', [1, -1, -1]), ('Color270', [1, 1, 1]), ('Color315', [-1, -1, 1]), ('Cueresp', [-1, 1, 1]), ('target_angle', 135), ('load', 7), ('delay', 2), ('trial', 3)])
114.4614 	EXP 	pos0: autoDraw = False
114.4614 	EXP 	pos45: autoDraw = False
114.4614 	EXP 	pos90: autoDraw = False
114.4614 	EXP 	pos135: autoDraw = False
114.4614 	EXP 	pos180: autoDraw = False
114.4614 	EXP 	pos225: autoDraw = False
114.4614 	EXP 	pos270: autoDraw = False
114.4614 	EXP 	pos315: autoDraw = False
114.4614 	EXP 	response: autoDraw = False
114.4614 	EXP 	text: autoDraw = False
114.4614 	EXP 	pos0: fillColor = '[ 1.  1. -1.] (rgb)'
114.4614 	EXP 	pos0: lineColor = '[ 1.  1. -1.] (rgb)'
114.4614 	EXP 	pos45: fillColor = '[0. 0. 0.] (rgb)'
114.4614 	EXP 	pos45: lineColor = '[0. 0. 0.] (rgb)'
114.4614 	EXP 	pos90: fillColor = '[ 1. -1.  1.] (rgb)'
114.4614 	EXP 	pos90: lineColor = '[ 1. -1.  1.] (rgb)'
114.4614 	EXP 	pos135: fillColor = '[-1.  1.  1.] (rgb)'
114.4614 	EXP 	pos135: lineColor = '[-1.  1.  1.] (rgb)'
114.4614 	EXP 	pos180: fillColor = '[-1.  1. -1.] (rgb)'
114.4614 	EXP 	pos180: lineColor = '[-1.  1. -1.] (rgb)'
114.4614 	EXP 	pos225: fillColor = '[ 1. -1. -1.] (rgb)'
114.4614 	EXP 	pos225: lineColor = '[ 1. -1. -1.] (rgb)'
114.4614 	EXP 	pos270: fillColor = '[1. 1. 1.] (rgb)'
114.4614 	EXP 	pos270: lineColor = '[1. 1. 1.] (rgb)'
114.4614 	EXP 	pos315: fillColor = '[-1. -1.  1.] (rgb)'
114.4614 	EXP 	pos315: lineColor = '[-1. -1.  1.] (rgb)'
114.4614 	EXP 	response: fillColor = '[-1.  1.  1.] (rgb)'
114.4614 	EXP 	response: lineColor = '[-1.  1.  1.] (rgb)'
114.4614 	EXP 	pos0: autoDraw = True
114.4614 	EXP 	pos45: autoDraw = True
114.4614 	EXP 	pos90: autoDraw = True
114.4614 	EXP 	pos135: autoDraw = True
114.4614 	EXP 	pos180: autoDraw = True
114.4614 	EXP 	pos225: autoDraw = True
114.4614 	EXP 	pos270: autoDraw = True
114.4614 	EXP 	pos315: autoDraw = True
114.4614 	EXP 	text: autoDraw = True
114.6080 	DATA 	Mouse:  Left button up, pos=(493,591)
119.4705 	EXP 	pos0: autoDraw = False
119.4705 	EXP 	pos45: autoDraw = False
119.4705 	EXP 	pos90: autoDraw = False
119.4705 	EXP 	pos135: autoDraw = False
119.4705 	EXP 	pos180: autoDraw = False
119.4705 	EXP 	pos225: autoDraw = False
119.4705 	EXP 	pos270: autoDraw = False
119.4705 	EXP 	pos315: autoDraw = False
121.4522 	EXP 	response: autoDraw = True
122.7233 	DATA 	Mouse: Left button down, pos=(650,781)
122.7266 	EXP 	New trial (rep=0, index=12): OrderedDict([('Color0', [-1, 1, -1]), ('Color45', [1, -1, 1]), ('Color90', [-1, 1, 1]), ('Color135', [0, 0, 0]), ('Color180', [1, -1, -1]), ('Color225', [-1, -1, 1]), ('Color270', [1, 1, 1]), ('Color315', [1, 1, -1]), ('Cueresp', [-1, 1, 1]), ('target_angle', 90), ('load', 7), ('delay', 2), ('trial', 4)])
122.7354 	EXP 	pos0: autoDraw = False
122.7354 	EXP 	pos45: autoDraw = False
122.7354 	EXP 	pos90: autoDraw = False
122.7354 	EXP 	pos135: autoDraw = False
122.7354 	EXP 	pos180: autoDraw = False
122.7354 	EXP 	pos225: autoDraw = False
122.7354 	EXP 	pos270: autoDraw = False
122.7354 	EXP 	pos315: autoDraw = False
122.7354 	EXP 	response: autoDraw = False
122.7354 	EXP 	text: autoDraw = False
122.7354 	EXP 	pos0: fillColor = '[-1.  1. -1.] (rgb)'
122.7354 	EXP 	pos0: lineColor = '[-1.  1. -1.] (rgb)'
122.7354 	EXP 	pos45: fillColor = '[ 1. -1.  1.] (rgb)'
122.7354 	EXP 	pos45: lineColor = '[ 1. -1.  1.] (rgb)'
122.7354 	EXP 	pos90: fillColor = '[-1.  1.  1.] (rgb)'
122.7354 	EXP 	pos90: lineColor = '[-1.  1.  1.] (rgb)'
122.7354 	EXP 	pos135: fillColor = '[0. 0. 0.] (rgb)'
122.7354 	EXP 	pos135: lineColor = '[0. 0. 0.] (rgb)'
122.7354 	EXP 	pos180: fillColor = '[ 1. -1. -1.] (rgb)'
122.7354 	EXP 	pos180: lineColor = '[ 1. -1. -1.] (rgb)'
122.7354 	EXP 	pos225: fillColor = '[-1. -1.  1.] (rgb)'
122.7354 	EXP 	pos225: lineColor = '[-1. -1.  1.] (rgb)'
122.7354 	EXP 	pos270: fillColor = '[1. 1. 1.] (rgb)'
122.7354 	EXP 	pos270: lineColor = '[1. 1. 1.] (rgb)'
122.7354 	EXP 	pos315: fillColor = '[ 1.  1. -1.] (rgb)'
122.7354 	EXP 	pos315: lineColor = '[ 1.  1. -1.] (rgb)'
122.7354 	EXP 	response: fillColor = '[-1.  1.  1.] (rgb)'
122.7354 	EXP 	response: lineColor = '[-1.  1.  1.] (rgb)'
122.7354 	EXP 	pos0: autoDraw = True
122.7354 	EXP 	pos45: autoDraw = True
122.7354 	EXP 	pos90: autoDraw = True
122.7354 	EXP 	pos135: autoDraw = True
122.7354 	EXP 	pos180: autoDraw = True
122.7354 	EXP 	pos225: autoDraw = True
122.7354 	EXP 	pos270: autoDraw = True
122.7354 	EXP 	pos315: autoDraw = True
122.7354 	EXP 	text: autoDraw = True
122.8732 	DATA 	Mouse:  Left button up, pos=(650,781)
127.7506 	EXP 	pos0: autoDraw = False
127.7506 	EXP 	pos45: autoDraw = False
127.7506 	EXP 	pos90: autoDraw = False
127.7506 	EXP 	pos135: autoDraw = False
127.7506 	EXP 	pos180: autoDraw = False
127.7506 	EXP 	pos225: autoDraw = False
127.7506 	EXP 	pos270: autoDraw = False
127.7506 	EXP 	pos315: autoDraw = False
129.7327 	EXP 	response: autoDraw = True
132.2989 	DATA 	Mouse: Left button down, pos=(950,998)
132.3030 	EXP 	New trial (rep=0, index=13): OrderedDict([('Color0', [1, -1, -1]), ('Color45', [-1, -1, 1]), ('Color90', [1, -1, 1]), ('Color135', [1, 1, 1]), ('Color180', [-1, 1, -1]), ('Color225', [1, 1, -1]), ('Color270', [-1, 1, 1]), ('Color315', [0, 0, 0]), ('Cueresp', [-1, -1, 1]), ('target_angle', 45), ('load', 7), ('delay', 2), ('trial', 5)])
132.3152 	EXP 	pos0: autoDraw = False
132.3152 	EXP 	pos45: autoDraw = False
132.3152 	EXP 	pos90: autoDraw = False
132.3152 	EXP 	pos135: autoDraw = False
132.3152 	EXP 	pos180: autoDraw = False
132.3152 	EXP 	pos225: autoDraw = False
132.3152 	EXP 	pos270: autoDraw = False
132.3152 	EXP 	pos315: autoDraw = False
132.3152 	EXP 	response: autoDraw = False
132.3152 	EXP 	text: autoDraw = False
132.3152 	EXP 	pos0: fillColor = '[ 1. -1. -1.] (rgb)'
132.3152 	EXP 	pos0: lineColor = '[ 1. -1. -1.] (rgb)'
132.3152 	EXP 	pos45: fillColor = '[-1. -1.  1.] (rgb)'
