Color0,Color45,Color90,Color135,Color180,Color225,Color270,Color315,Cueresp,target_angle,load,delay,trial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,pos0.started,pos0.stopped,pos45.started,pos45.stopped,pos90.started,pos90.stopped,pos135.started,pos135.stopped,pos180.started,pos180.stopped,pos225.started,pos225.stopped,pos270.started,pos270.stopped,pos315.started,pos315.stopped,response.started,response.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text.started,text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,11.56728689999727,None,space,0.30495430000155466,16.52703439999459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pipo,2021_Apr_09_0221,working memory,3.2.3,59.82038331691987,
"[0, 0, 0]","[0, 0, 0]","[-1, 1, 1]","[0, 0, 0]","[1, -1, 1]","[0, 0, 0]","[0, 0, 0]","[-1, -1, 1]","[-1, -1, 1]",315,3,2,0,0,0,0,0,,,,,,,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,17.012980399995286,22.023934799995914,24.006919499996002,None,0.26851851851851855,-0.2037037037037037,1,0,0,14.134444499999518,7.015867900001467,None,17.012980399995286,None,pipo,2021_Apr_09_0221,working memory,3.2.3,59.82038331691987,
